Unnamed: 0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
G11,16.84158415841584,10.516511430990686,10.620888157894736,10.624703087885985,10.481108312342569,10.437913907284768,10.696413678065054,10.470731707317073,10.310173697270471,10.669477234401349
B1,3.2857142857142856,3.449480642115203,3.4326306141154905,3.5587155963302752,3.5506792058516194,3.5413826679649465,3.491897044804576,3.4223069590085795,3.439622641509434,3.5411020776874436
B2,6.544520547945205,6.507185122569738,6.748091603053435,6.516415261756877,6.519607843137255,6.762214983713355,6.6305084745762715,6.719798657718121,6.551724137931035,6.57837384744342
B3,3.2340823970037453,3.4754990925589837,3.2918572735590117,3.3017094017094015,3.236326109391125,3.28133971291866,3.392029657089898,3.303145853193518,3.1697027804410354,3.2489486963835157
B4,3.2427906976744185,2.9883833494675702,2.9280230326295587,2.8913282107574094,2.9284232365145226,2.9704830053667264,2.967242948134668,2.93491124260355,2.869441816461684,3.0025531914893615
B5,6.367909238249595,6.507188498402556,6.444354183590577,6.486997635933806,6.452567449956484,6.360131255127153,6.389021479713604,6.284497444633731,6.175979983319433,6.5028067361668
B6,4.399411187438665,3.5471153846153847,3.6307692307692307,3.367662203913491,3.4674022066198598,3.5512104283054002,3.5174693106704438,3.493519441674975,3.393269230769231,3.61865189289012
B7,10.318710832587287,6.759059745347698,6.675113122171946,6.666666666666667,6.7175090252707585,6.734827264239029,6.693192713326941,6.684931506849315,6.735955056179775,6.7651715039577835
B8,4.4605377276669556,4.492049469964664,4.581863979848866,4.629963898916968,4.462169553327256,4.547139403706688,4.526016260162602,4.461139896373057,4.453537936913896,4.537785588752197
B9,5.790754257907542,6.029435813573181,5.969354838709678,5.795036028823058,5.892976588628763,5.8481215027977616,5.9654036243822075,5.855462184873949,5.782337198929527,5.814180929095355
B10,3.800383877159309,3.6416819012797075,3.7756653992395437,3.746938775510204,3.664717348927875,3.83011583011583,3.758530183727034,3.7958412098298675,3.6638013371537728,3.7974248927038627
B11,5.454018227009113,5.4033613445378155,5.500418410041841,5.499603489294211,5.495238095238095,5.474617244157937,5.495967741935484,5.408245755860954,5.388551604509974,5.544708777686628
