Unnamed: 0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
Y10,6.858075040783034,7.057663125948407,6.945182724252492,7.10377358490566,7.053819444444445,6.866251944012442,6.905172413793103,6.937181663837012,7.095846645367412,7.170178282009725
Y11,8.312384473197781,8.509293680297398,8.448087431693988,9.104166666666666,8.09009009009009,8.388686131386862,9.177693761814744,8.492753623188406,8.250450450450451,8.571428571428571
G1,8.150413223140497,8.229845626072041,8.410434782608696,8.11168384879725,8.274111675126903,8.65691056910569,8.474048442906575,8.32183908045977,8.287958115183246,8.261946902654866
G2,7.553968253968254,7.7859477124183005,8.470684039087947,8.477564102564102,8.857585139318886,8.599681020733652,8.433384379785604,8.67879746835443,8.204580152671756,8.54320987654321
G3,9.839285714285714,6.891459074733096,6.8538587848932675,7.285977859778598,7.212454212454213,7.0707236842105265,6.946843853820598,6.790774299835255,6.666666666666667,6.883161512027492
G4,3.5390334572490705,3.7231833910034604,3.49003984063745,3.4015151515151514,3.501779359430605,3.6152450090744104,3.6455696202531644,3.6626506024096384,3.632887189292543,3.707495429616088
G5,1.662962962962963,1.7055449330783938,1.7567567567567568,1.7876106194690264,1.5416666666666667,1.6344086021505377,1.4878504672897197,1.7823343848580442,1.34765625,1.492
G6,1.065217391304348,0.9802867383512545,0.9945155393053017,0.996309963099631,0.9742489270386266,0.9936974789915967,0.9903660886319846,0.9931856899488927,0.9660377358490566,0.9918367346938776
G7,7.3240589198036,4.937163375224417,5.024834437086093,4.845094664371773,5.0,4.809782608695652,5.033112582781457,5.0654664484451715,4.874326750448833,5.0088967971530245
G8,8.042276422764228,7.705400981996727,7.996587030716723,8.199661590524535,8.141479099678456,8.052202283849919,7.808801213960546,8.055641421947449,7.8630573248407645,8.029752066115703
G9,6.635367762128325,6.640625,6.6571428571428575,6.5160796324655434,6.809756097560975,6.624595469255663,6.74922600619195,6.4548551959114135,6.560509554140127,6.666666666666667
G10,5.275563258232236,4.622331691297209,4.660406885758999,4.618055555555555,4.796232876712328,4.63973063973064,4.696113074204947,4.6765625,4.612211221122112,4.565878378378378
G11,16.990521327014218,10.639229422066549,10.659777424483307,10.637658227848101,10.30668841761827,10.268251273344651,10.550167224080267,10.68099173553719,10.334431630971993,10.654639175257731
B1,3.197718631178707,3.5146520146520146,3.5211786372007365,3.4428044280442807,3.4766734279918863,3.4961089494163424,3.4053030303030303,3.2782101167315174,3.466666666666667,3.514336917562724
B2,6.572402044293015,6.513698630136986,6.676923076923077,6.583783783783784,6.479201331114808,6.698360655737705,6.635897435897436,6.718801996672213,6.521311475409836,6.613518197573657
B3,3.160747663551402,3.476785714285714,3.2984014209591472,3.294736842105263,3.213552361396304,3.230019493177388,3.3704379562043796,3.287425149700599,3.1184210526315788,3.238562091503268
B4,3.206896551724138,2.988721804511278,2.912109375,2.946067415730337,2.9132231404958677,2.9613259668508287,2.965909090909091,2.896969696969697,2.8835489833641406,3.0
B5,6.429301533219761,6.414634146341464,6.477832512315271,6.5296875,6.456014362657092,6.3088,6.4467408585055646,6.29553264604811,6.277310924369748,6.546899841017488
B6,4.394285714285714,3.519455252918288,3.6817248459958933,3.3568627450980393,3.3962264150943398,3.5135135135135136,3.5613026819923372,3.476953907815631,3.5076335877862594,3.541825095057034
B7,10.413732394366198,6.709551656920078,6.65547703180212,6.598603839441536,6.73733583489681,6.683712121212121,6.673394495412844,6.642570281124498,6.725233644859813,6.717277486910994
B8,4.397188049209139,4.504570383912249,4.5540308747855915,4.623655913978495,4.438721136767318,4.52572347266881,4.586709886547812,4.453405017921147,4.444073455759599,4.495652173913044
B9,5.8126984126984125,6.068610634648371,5.965079365079365,5.804107424960505,5.877966101694915,5.681889763779528,5.96969696969697,5.763113367174281,5.838129496402877,5.7713365539452495
B10,3.803030303030303,3.7357142857142858,3.8113948919449903,3.7916666666666665,3.5393474088291748,3.7929759704251387,3.803163444639719,3.752988047808765,3.6666666666666665,3.807486631016043
B11,5.466329966329966,5.409698996655519,5.510238907849829,5.548076923076923,5.487460815047022,5.481239804241436,5.522920203735144,5.349436392914654,5.441275167785235,5.547697368421052
